index,roll,pitch,yaw,accx,accy,accz,gyrox,gyroy,gyroz
255,-9.14992,12.3547,-158.434,-2.19414,-1.54309,9.81342,-0.00058464,-0.00435359,0.00135023
256,-9.15022,12.354,-158.434,-2.18005,-1.60507,9.78195,0.000480625,0.000972733,0.00135023
257,-9.14933,12.3545,-158.433,-2.15306,-1.60791,9.80335,0.000480625,0.00842958,-0.000780302
258,-9.14877,12.3532,-158.433,-2.17057,-1.55809,9.76045,0.000480625,0.00523379,-0.000780302
259,-9.14831,12.3529,-158.432,-2.13332,-1.6213,9.80844,0.000480625,0.002038,0.00135023
260,-9.14826,12.3543,-158.433,-2.17977,-1.57955,9.7604,-0.00058464,0.00416853,-0.00504136
261,-9.14913,12.3537,-158.434,-2.13693,-1.62118,9.80849,-0.00271517,0.00416853,0.000284962
262,-9.1488,12.3548,-158.434,-2.1743,-1.57069,9.76583,-0.00591096,0.002038,0.00241549
263,-9.15011,12.3541,-158.434,-2.0879,-1.61521,9.7481,-0.00058464,-0.00648412,-0.0039761
264,-9.15091,12.3545,-158.435,-2.23391,-1.56158,9.78839,-0.00378043,-0.00648412,0.00561128
265,-9.15163,12.3551,-158.435,-2.20111,-1.54249,9.75007,0.000480625,0.002038,0.00561128
266,-9.15226,12.355,-158.435,-2.14527,-1.56607,9.74013,0.00154589,-0.0011578,0.00454602
267,-9.15311,12.3559,-158.436,-2.19066,-1.57569,9.78231,-0.00378043,0.000972733,0.00348076
268,-9.15367,12.3565,-158.435,-2.19254,-1.60265,9.7495,-0.00697623,-0.00435359,0.00667655
269,-9.15327,12.3562,-158.434,-2.14369,-1.57004,9.78902,-0.00058464,0.000972733,0.00135023
270,-9.15362,12.3562,-158.433,-2.1472,-1.57157,9.76005,0.00154589,-0.00328832,-0.00184557
271,-9.15346,12.3566,-158.432,-2.12222,-1.60154,9.77945,0.00474168,0.0137559,0.00987234
272,-9.15267,12.3573,-158.432,-2.2014,-1.55905,9.79164,-0.00378043,-0.0011578,0.00348076
273,-9.15253,12.3587,-158.431,-2.18164,-1.60471,9.7276,0.00154589,0.00310326,-0.000780302
274,-9.152,12.359,-158.431,-2.22472,-1.55447,9.76115,-0.00804149,-0.00541885,0.00135023
275,-9.15212,12.3582,-158.431,-2.1131,-1.6053,9.74849,-0.00058464,0.00416853,-0.00504136
276,-9.15221,12.358,-158.431,-2.15096,-1.59498,9.75086,0.00154589,-0.0011578,-0.00184557
277,-9.15184,12.3565,-158.43,-2.12366,-1.58121,9.72343,-0.00591096,0.000972733,0.00454602
278,-9.15238,12.3551,-158.43,-2.15816,-1.57856,9.77826,0.000480625,0.00736432,-0.00184557
279,-9.15169,12.3553,-158.43,-2.16531,-1.56027,9.7948,0.000480625,-0.00328832,0.00135023
280,-9.15191,12.3555,-158.43,-2.18489,-1.56101,9.72072,-0.00058464,-0.00541885,0.000284962
281,-9.15098,12.3553,-158.429,-2.14173,-1.54655,9.79643,-0.00378043,0.002038,0.00135023
282,-9.15061,12.3554,-158.429,-2.14343,-1.54813,9.76562,-0.0048457,0.002038,0.00241549
283,-9.14994,12.3558,-158.43,-2.16516,-1.55648,9.76583,0.000480625,0.002038,-0.0039761
284,-9.15084,12.356,-158.43,-2.22322,-1.6016,9.74445,0.000480625,-0.0107452,0.00241549
285,-9.15118,12.3556,-158.432,-2.16707,-1.58527,9.73482,-0.00378043,-0.00648412,0.00454602
286,-9.15208,12.355,-158.432,-2.12017,-1.56896,9.78149,-0.0016499,-0.00328832,0.00880708
287,-9.1524,12.3557,-158.433,-2.19806,-1.59365,9.79314,-0.00271517,0.00523379,0.00667655
288,-9.15201,12.3556,-158.431,-2.17027,-1.52356,9.74983,-0.00058464,-0.0011578,-0.00504136
289,-9.15298,12.3549,-158.431,-2.15847,-1.61668,9.7816,-0.00058464,-0.00328832,0.00135023
290,-9.15289,12.3546,-158.43,-2.14491,-1.51531,9.74595,-0.00591096,-0.0011578,0.00667655
291,-9.15289,12.355,-158.43,-2.17769,-1.56487,9.71879,0.000480625,-0.00328832,-0.00504136
292,-9.15317,12.3548,-158.431,-2.10873,-1.50745,9.74738,-0.0048457,-0.013941,-0.0039761
293,-9.15174,12.356,-158.432,-2.1184,-1.57624,9.77416,-0.0016499,0.00310326,0.00454602
294,-9.152,12.3563,-158.432,-2.17226,-1.55247,9.74057,-0.00271517,-0.00435359,-0.0039761
295,-9.15254,12.3566,-158.432,-2.19813,-1.62424,9.74941,0.00367642,-0.0011578,-0.000780302
296,-9.15338,12.3564,-158.432,-2.18504,-1.56302,9.75515,0.00261115,0.00629906,0.00241549
297,-9.15266,12.3582,-158.432,-2.17213,-1.53614,9.73888,0.000480625,0.00310326,-0.000780302
298,-9.15196,12.3582,-158.432,-2.15252,-1.54075,9.79661,0.00580695,0.000972733,0.00561128
299,-9.15247,12.3592,-158.433,-2.18882,-1.56673,9.79142,-0.0016499,-0.00541885,-0.00291083
300,-9.15236,12.3594,-158.433,-2.18337,-1.57404,9.76955,-0.0016499,0.00842958,0.00561128
301,-9.15146,12.3606,-158.432,-2.20148,-1.5789,9.77336,0.00474168,0.0126906,0.00561128
302,-9.14981,12.3596,-158.432,-2.11065,-1.50935,9.77276,-0.00378043,-0.00328832,0.00241549
303,-9.14996,12.3595,-158.431,-2.11331,-1.62174,9.76831,-0.00271517,-0.00541885,0.00880708
304,-9.14946,12.3592,-158.432,-2.14913,-1.60039,9.73448,0.00474168,0.00310326,0.00561128
305,-9.14994,12.3585,-158.432,-2.13828,-1.56126,9.80896,0.00580695,-0.00648412,0.00241549
306,-9.15152,12.3576,-158.431,-2.15099,-1.58427,9.78175,-0.0016499,0.00310326,-0.00504136
307,-9.15226,12.3571,-158.431,-2.14384,-1.60434,9.75976,-0.00271517,0.000972733,0.00454602
308,-9.15315,12.3564,-158.431,-2.14933,-1.60427,9.77977,0.00367642,0.00310326,0.000284962
309,-9.15386,12.357,-158.431,-2.16847,-1.52902,9.74252,0.00474168,0.00736432,0.00135023
310,-9.15513,12.3576,-158.431,-2.15842,-1.63097,9.74161,0.000480625,-0.00328832,0.000284962
311,-9.15638,12.3575,-158.43,-2.12373,-1.57773,9.74884,0.00367642,-0.00435359,-0.00504136
312,-9.15554,12.3562,-158.429,-2.14736,-1.57,9.80357,0.00261115,-0.00648412,-0.00184557
313,-9.15473,12.3556,-158.428,-2.16199,-1.5949,9.80175,0.00261115,0.00310326,0.00135023
314,-9.15453,12.3562,-158.429,-2.17976,-1.56161,9.79497,0.000480625,0.00416853,-0.00823715
315,-9.15421,12.3565,-158.428,-2.18302,-1.53765,9.74988,0.000480625,-0.00967991,0.00348076
316,-9.15315,12.3578,-158.428,-2.1994,-1.57138,9.71539,0.000480625,-0.0011578,-0.0039761
317,-9.15267,12.3577,-158.429,-2.13624,-1.53407,9.80189,-0.00058464,0.00310326,0.00135023
318,-9.15191,12.3581,-158.429,-2.17188,-1.50528,9.73549,0.00367642,0.002038,-0.00184557
319,-9.15026,12.3585,-158.429,-2.17429,-1.56529,9.77313,0.00154589,0.00310326,-0.00184557
320,-9.15003,12.3579,-158.428,-2.11807,-1.5363,9.76902,0.00154589,0.00416853,0.00241549
321,-9.14935,12.358,-158.428,-2.12587,-1.60506,9.78128,0.000480625,0.00310326,0.00561128
322,-9.15021,12.3573,-158.428,-2.16348,-1.57108,9.76932,0.00261115,0.00523379,-0.0039761
323,-9.15092,12.3567,-158.426,-2.15997,-1.59645,9.74371,-0.00271517,0.000972733,0.00135023
324,-9.15074,12.3584,-158.427,-2.2412,-1.59731,9.73383,-0.00378043,0.002038,0.00348076
325,-9.15168,12.3598,-158.427,-2.1729,-1.61798,9.77633,-0.0016499,-0.0011578,-0.00184557
326,-9.15218,12.3614,-158.427,-2.19089,-1.62086,9.75115,0.00580695,0.00736432,-0.00184557
327,-9.15211,12.3624,-158.429,-2.23235,-1.57814,9.81906,-0.0016499,-0.00435359,-0.0039761
328,-9.15216,12.3616,-158.429,-2.17628,-1.60497,9.74203,-0.00271517,0.00523379,0.00348076
329,-9.15263,12.3611,-158.429,-2.1331,-1.62456,9.74316,0.00580695,0.00629906,-0.000780302
330,-9.15354,12.3618,-158.429,-2.13513,-1.63919,9.77389,-0.00058464,0.0126906,-0.00504136
331,-9.15396,12.3644,-158.429,-2.19024,-1.54101,9.74451,-0.00378043,0.0126906,0.00241549
332,-9.15354,12.364,-158.428,-2.16929,-1.60375,9.8054,0.00261115,-0.00435359,0.00348076
333,-9.15394,12.3641,-158.429,-2.08926,-1.55531,9.75221,0.00154589,-0.00541885,-0.00184557
334,-9.1533,12.3631,-158.429,-2.15619,-1.55687,9.78022,0.00154589,-0.00328832,-0.00291083
335,-9.15428,12.3628,-158.429,-2.11864,-1.62502,9.73935,-0.0016499,-0.00541885,0.000284962
336,-9.15427,12.3611,-158.429,-2.20152,-1.59152,9.75876,-0.0048457,0.00949485,-0.000780302
337,-9.15542,12.3616,-158.429,-2.15279,-1.6129,9.72355,-0.00910675,0.00310326,0.00135023
338,-9.15509,12.3607,-158.429,-2.17825,-1.60873,9.77647,0.00154589,-0.00328832,0.000284962
339,-9.15516,12.3601,-158.429,-2.16363,-1.57129,9.80739,0.00154589,0.002038,0.00135023
340,-9.15519,12.36,-158.43,-2.09875,-1.62206,9.73912,-0.00271517,-0.00328832,0.000284962
341,-9.15475,12.3595,-158.43,-2.11494,-1.58914,9.78852,0.000480625,0.000972733,0.00241549
342,-9.15516,12.3585,-158.429,-2.13491,-1.5976,9.79776,0.00261115,-0.00435359,-0.000780302
343,-9.15594,12.3579,-158.43,-2.15299,-1.61497,9.76886,0.000480625,-0.0118104,-0.00717189
344,-9.15578,12.3582,-158.43,-2.15413,-1.55118,9.72585,-0.00058464,0.000972733,0.000284962
345,-9.15477,12.3571,-158.43,-2.16354,-1.56577,9.79293,0.00367642,-0.0118104,-0.00291083
346,-9.15524,12.3598,-158.43,-2.23187,-1.55413,9.74311,-0.0016499,0.00310326,0.00667655
347,-9.15666,12.3605,-158.431,-2.15811,-1.59105,9.7401,0.000480625,0.00629906,0.00241549
348,-9.15692,12.3623,-158.431,-2.23952,-1.59216,9.77554,0.00261115,-0.00648412,0.00667655
349,-9.15851,12.3615,-158.432,-2.16725,-1.55862,9.83472,0.00261115,-0.00328832,0.00667655
350,-9.15845,12.3624,-158.433,-2.17991,-1.58873,9.77845,-0.00378043,0.00416853,0.00348076
351,-9.15866,12.3624,-158.434,-2.151,-1.56633,9.81814,0.000480625,-0.00435359,-0.000780302
352,-9.15858,12.361,-158.433,-2.15106,-1.58257,9.80352,0.00154589,0.00416853,0.00241549
353,-9.15942,12.36,-158.433,-2.14156,-1.55707,9.73109,0.00154589,0.00310326,0.00241549
354,-9.15915,12.3603,-158.433,-2.12167,-1.56487,9.70903,0.00367642,-0.00435359,-0.00291083
355,-9.1588,12.3598,-158.434,-2.13082,-1.55039,9.76907,0.00687221,0.000972733,0.00135023
356,-9.15683,12.3577,-158.434,-2.19923,-1.51552,9.78288,-0.00058464,0.00523379,-0.000780302
357,-9.15694,12.3568,-158.434,-2.10412,-1.57158,9.82839,0.00580695,0.00310326,-0.00184557
358,-9.15644,12.3568,-158.434,-2.19756,-1.56063,9.72813,0.00474168,-0.00754938,0.00348076
359,-9.15488,12.3571,-158.434,-2.13987,-1.54295,9.78918,-0.00591096,-0.00648412,-0.000780302
360,-9.15398,12.3571,-158.434,-2.14691,-1.53528,9.75851,0.000480625,0.00416853,0.00135023
361,-9.1541,12.3569,-158.434,-2.16893,-1.5799,9.75845,-0.0048457,-0.0118104,0.000284962
362,-9.15405,12.3571,-158.433,-2.18324,-1.56667,9.74966,0.00367642,0.000972733,0.00987234
363,-9.15388,12.3564,-158.432,-2.1473,-1.58964,9.74904,0.00367642,-0.0011578,0.000284962
364,-9.15447,12.3552,-158.432,-2.13304,-1.59399,9.79052,0.00261115,0.00629906,-0.000780302
365,-9.15494,12.3549,-158.432,-2.16919,-1.61078,9.76546,-0.00697623,-0.00541885,-0.00291083
366,-9.15496,12.3559,-158.431,-2.13288,-1.56685,9.80341,-0.00271517,0.000972733,-0.00184557
367,-9.15468,12.3556,-158.431,-2.14581,-1.61707,9.776,0.00367642,0.000972733,-0.0039761
368,-9.15372,12.3553,-158.431,-2.14939,-1.6187,9.76516,-0.00378043,0.002038,0.00241549
369,-9.15467,12.3557,-158.431,-2.15276,-1.5985,9.7436,-0.0016499,-0.00541885,0.00348076
370,-9.15398,12.3555,-158.431,-2.15269,-1.57687,9.76733,-0.00378043,-0.00648412,0.00241549
371,-9.15404,12.3556,-158.431,-2.18534,-1.58857,9.78215,0.00367642,-0.0011578,-0.00291083
372,-9.15356,12.3554,-158.431,-2.17959,-1.57033,9.73327,-0.00271517,-0.00328832,-0.00184557
373,-9.15392,12.3557,-158.433,-2.18139,-1.54336,9.78607,-0.00378043,-0.0011578,-0.00291083
374,-9.15481,12.3566,-158.433,-2.17629,-1.59242,9.76932,-0.00804149,-0.00328832,-0.00184557
375,-9.15461,12.3576,-158.433,-2.19246,-1.56665,9.79872,0.000480625,0.00416853,0.00348076
376,-9.15474,12.3579,-158.432,-2.16021,-1.60038,9.79806,-0.0016499,-0.00754938,-0.00504136
377,-9.15333,12.3585,-158.433,-2.17405,-1.53804,9.76608,0.00154589,-0.00435359,0.00135023
378,-9.15197,12.3575,-158.433,-2.13829,-1.56307,9.80895,0.00261115,-0.00754938,-0.00504136
379,-9.15075,12.355,-158.432,-2.13596,-1.50676,9.78578,0.00580695,0.00523379,0.00454602
380,-9.14918,12.3531,-158.432,-2.10192,-1.55493,9.75962,-0.00378043,-0.00967991,0.000284962
381,-9.14966,12.352,-158.434,-2.12526,-1.54678,9.74003,-0.00378043,-0.0011578,0.00135023
382,-9.15221,12.3527,-158.434,-2.16034,-1.63645,9.75972,-0.0048457,-0.00967991,-0.000780302
383,-9.15299,12.353,-158.434,-2.23783,-1.60675,9.77722,-0.00378043,0.00736432,0.00454602
384,-9.15481,12.3531,-158.434,-2.17749,-1.71794,9.83,-0.0016499,0.00949485,-0.000780302
385,-9.15683,12.3546,-158.435,-2.19477,-1.6642,9.73637,0.00154589,0.00416853,0.00241549
386,-9.15957,12.3559,-158.436,-2.15649,-1.60752,9.75627,0.00261115,0.00416853,-0.000780302
387,-9.16128,12.355,-158.435,-2.16046,-1.63842,9.78689,0.00474168,-0.00541885,-0.00291083
388,-9.1614,12.3539,-158.435,-2.18349,-1.57062,9.80583,0.00154589,-0.0011578,0.00454602
389,-9.16037,12.352,-158.435,-2.11865,-1.5766,9.83941,0.00261115,0.00736432,0.00454602
390,-9.15888,12.3509,-158.435,-2.17574,-1.53243,9.74621,0.00261115,0.00842958,-0.00291083
391,-9.15673,12.3494,-158.436,-2.16172,-1.56402,9.79473,0.00367642,-0.0011578,-0.00291083
392,-9.15732,12.3484,-158.436,-2.22005,-1.64183,9.78036,-0.00271517,0.00523379,-0.000780302
393,-9.15877,12.3495,-158.437,-2.19766,-1.56437,9.74805,0.00154589,-0.00754938,0.00135023
394,-9.15976,12.3514,-158.437,-2.19072,-1.61166,9.72766,0.00687221,0.000972733,0.00241549
395,-9.16186,12.3521,-158.438,-2.17814,-1.60857,9.74747,0.000480625,0.00736432,0.00561128
396,-9.16142,12.3534,-158.439,-2.1549,-1.63301,9.76149,0.00261115,-0.00435359,-0.000780302
397,-9.16207,12.3525,-158.439,-2.11321,-1.58752,9.81207,0.00687221,0.000972733,0.00241549
398,-9.1593,12.354,-158.439,-2.13994,-1.54843,9.79639,-0.0016499,0.000972733,0.00454602
399,-9.15896,12.3532,-158.439,-2.14365,-1.56997,9.77815,0.00580695,-0.00435359,-0.0039761
400,-9.15839,12.3519,-158.438,-2.08297,-1.47889,9.68021,-0.0016499,-0.00328832,-0.000780302
401,-9.15713,12.3516,-158.438,-2.17764,-1.52533,9.78435,-0.00058464,0.0105601,0.00454602
402,-9.15605,12.3516,-158.438,-2.11609,-1.52355,9.74916,0.00261115,0.0105601,0.00454602
403,-9.15499,12.3518,-158.438,-2.15777,-1.50804,9.81867,0.00261115,-0.0011578,0.00348076
404,-9.15524,12.3535,-158.438,-2.19849,-1.64628,9.79818,0.000480625,0.00310326,0.00348076
405,-9.15729,12.354,-158.44,-2.20002,-1.61713,9.78574,0.00793748,-0.0011578,-0.0039761
406,-9.15843,12.353,-158.439,-2.18181,-1.59597,9.78748,-0.00058464,-0.00328832,-0.00291083
407,-9.15818,12.3523,-158.44,-2.14901,-1.51589,9.87107,0.00154589,-0.00328832,0.00454602
408,-9.15746,12.3512,-158.439,-2.10041,-1.57155,9.80116,0.00154589,0.00629906,0.00135023
409,-9.15741,12.3513,-158.439,-2.1978,-1.55918,9.7934,-0.00058464,-0.00435359,0.000284962
410,-9.15668,12.3518,-158.441,-2.19988,-1.59899,9.78587,0.000480625,-0.00541885,0.00135023
411,-9.15711,12.3532,-158.441,-2.16556,-1.56961,9.84186,-0.00378043,-0.00328832,0.00561128
412,-9.15696,12.3531,-158.441,-2.19052,-1.5701,9.75698,0.00154589,0.002038,0.000284962
413,-9.15596,12.3546,-158.441,-2.17076,-1.57271,9.78028,0.000480625,0.00310326,0.00880708
414,-9.15559,12.3545,-158.44,-2.15051,-1.56205,9.70216,0.00154589,-0.00435359,-0.0039761
415,-9.15604,12.3549,-158.44,-2.18717,-1.57778,9.81126,0.00580695,0.00416853,-0.00184557
416,-9.15678,12.3561,-158.44,-2.1833,-1.57215,9.75506,-0.0016499,0.00310326,-0.00717189
417,-9.15846,12.3566,-158.441,-2.11996,-1.5561,9.75258,0.00580695,-0.00648412,-0.0039761
418,-9.15878,12.3556,-158.44,-2.12932,-1.55806,9.83244,-0.00058464,0.00523379,0.00135023
419,-9.15904,12.3562,-158.441,-2.12735,-1.54354,9.81984,0.00687221,0.00736432,0.00135023
420,-9.15914,12.3572,-158.441,-2.13254,-1.56097,9.72551,0.00474168,-0.0011578,0.000284962
421,-9.15835,12.3578,-158.441,-2.10567,-1.57473,9.75407,-0.00378043,0.00310326,0.00241549
422,-9.157,12.357,-158.441,-2.14719,-1.57156,9.75824,-0.00378043,-0.00328832,-0.00291083
423,-9.15447,12.3552,-158.44,-2.13959,-1.51205,9.77854,-0.00378043,-0.00754938,-0.00504136
424,-9.15387,12.3527,-158.439,-2.0802,-1.53045,9.79397,-0.00271517,0.000972733,0.00241549
425,-9.15514,12.3519,-158.44,-2.14518,-1.55159,9.74568,-0.0048457,0.000972733,0.000284962
426,-9.15796,12.351,-158.441,-2.12359,-1.56857,9.73259,0.00261115,-0.00435359,0.00348076
427,-9.15829,12.3515,-158.441,-2.22316,-1.57282,9.78818,0.00367642,0.002038,0.000284962
428,-9.15873,12.3515,-158.441,-2.18546,-1.60309,9.78385,-0.00058464,0.000972733,-0.0039761
429,-9.15937,12.3515,-158.44,-2.11291,-1.56914,9.77052,-0.00271517,0.00842958,0.00667655
430,-9.15783,12.3497,-158.439,-2.14892,-1.54985,9.78018,0.00154589,0.002038,0.00348076
431,-9.15854,12.349,-158.439,-2.15294,-1.60415,9.77981,-0.00591096,-0.0128757,0.00135023
432,-9.15844,12.3464,-158.439,-2.13093,-1.56849,9.76169,-0.0016499,0.00310326,-0.000780302
433,-9.15795,12.3462,-158.439,-2.16317,-1.55448,9.72232,-0.0048457,0.00629906,0.00667655
434,-9.15736,12.3468,-158.439,-2.17418,-1.56693,9.7423,-0.00271517,-0.0011578,-0.0039761
435,-9.15581,12.3457,-158.44,-2.185,-1.51452,9.84071,0.00367642,-0.00328832,0.000284962
436,-9.15775,12.3472,-158.44,-2.18725,-1.59583,9.7948,-0.0048457,0.00416853,-0.00184557
437,-9.16049,12.3491,-158.441,-2.15336,-1.65318,9.78851,-0.0016499,0.0148212,-0.00184557
438,-9.1625,12.3527,-158.441,-2.23405,-1.6138,9.71912,-0.00058464,0.00629906,0.00774181
439,-9.16447,12.3547,-158.441,-2.18711,-1.61537,9.72034,0.000480625,0.00416853,-0.00504136
440,-9.16432,12.3557,-158.442,-2.19611,-1.56659,9.80964,0.00261115,0.00949485,-0.0039761
441,-9.16331,12.3548,-158.441,-2.16698,-1.55285,9.77494,0.00261115,-0.013941,0.00135023
442,-9.16063,12.3535,-158.441,-2.10926,-1.56204,9.77597,0.00261115,-0.0011578,-0.00184557
443,-9.15867,12.3525,-158.441,-2.1632,-1.50787,9.82055,0.00367642,0.00523379,0.00561128
444,-9.15624,12.3508,-158.441,-2.11781,-1.49466,9.78384,-0.00058464,0.00523379,0.00241549
445,-9.15558,12.3504,-158.44,-2.1506,-1.54603,9.75666,-0.0016499,-0.00648412,-0.00291083
446,-9.15566,12.3506,-158.44,-2.15615,-1.5586,9.7657,-0.00058464,0.000972733,0.00241549
447,-9.15462,12.3509,-158.44,-2.1673,-1.59278,9.78008,-0.0016499,0.000972733,0.00348076
448,-9.15595,12.3509,-158.44,-2.13992,-1.55738,9.77457,-0.00058464,-0.00435359,-0.00291083
449,-9.15746,12.3514,-158.44,-2.16008,-1.58585,9.79454,0.000480625,0.00736432,-0.000780302
450,-9.1599,12.3546,-158.44,-2.1546,-1.58953,9.77088,0.00580695,0.00416853,0.00774181
451,-9.16161,12.3536,-158.44,-2.12954,-1.61937,9.76672,-0.00058464,0.000972733,-0.00184557
452,-9.16396,12.3523,-158.441,-2.15857,-1.60426,9.83245,-0.0048457,-0.00541885,-0.00504136
453,-9.16452,12.3512,-158.441,-2.12213,-1.58346,9.79046,-0.0016499,0.00736432,0.00241549
454,-9.16548,12.3509,-158.441,-2.15996,-1.58926,9.75645,-0.00378043,-0.0011578,0.000284962
455,-9.16835,12.3508,-158.441,-2.17653,-1.62686,9.76362,0.000480625,0.00310326,-0.000780302
456,-9.16912,12.3503,-158.442,-2.10952,-1.58751,9.79028,-0.0048457,-0.00328832,0.00667655
457,-9.16845,12.3481,-158.441,-2.0986,-1.56982,9.80478,0.00474168,0.00310326,0.00454602
458,-9.16865,12.3484,-158.441,-2.19588,-1.57881,9.72435,-0.00591096,-0.00435359,0.00135023
459,-9.16841,12.3487,-158.441,-2.17052,-1.56518,9.73139,-0.0016499,0.000972733,-0.000780302
460,-9.1632,12.3483,-158.44,-2.12512,-1.51788,9.762,0.00261115,-0.00541885,-0.000780302
461,-9.16138,12.3472,-158.44,-2.16887,-1.57803,9.74758,0.00261115,0.00310326,-0.00291083
462,-9.1603,12.3469,-158.44,-2.22242,-1.51434,9.71248,-0.0016499,-0.0118104,-0.00291083
463,-9.1582,12.3461,-158.44,-2.11633,-1.54721,9.76348,0.00154589,-0.0011578,0.00667655
464,-9.15594,12.3448,-158.44,-2.17974,-1.57413,9.76406,0.00261115,-0.00328832,0.00348076
465,-9.15578,12.3451,-158.44,-2.14678,-1.5297,9.73499,-0.00378043,0.00842958,-0.00184557
466,-9.15565,12.3462,-158.44,-2.19421,-1.61674,9.68416,-0.0016499,-0.00541885,0.00135023
467,-9.15632,12.347,-158.441,-2.18167,-1.57963,9.78398,-0.0016499,-0.00328832,-0.0039761
468,-9.15678,12.3484,-158.441,-2.22521,-1.59822,9.79888,-0.00271517,0.002038,0.000284962
469,-9.15776,12.3511,-158.442,-2.18314,-1.5773,9.70426,0.00261115,0.00310326,0.00561128
470,-9.15921,12.3524,-158.443,-2.19066,-1.59543,9.7441,-0.00271517,0.002038,-0.000780302
471,-9.15957,12.353,-158.443,-2.17472,-1.60538,9.80545,0.00261115,-0.00754938,0.000284962
472,-9.16,12.3534,-158.442,-2.14735,-1.58614,9.77082,-0.0016499,-0.00648412,-0.00291083
473,-9.16048,12.3526,-158.441,-2.13797,-1.53929,9.77287,-0.00271517,-0.00435359,0.00135023
474,-9.16141,12.3511,-158.44,-2.15477,-1.62385,9.74524,-0.00058464,0.00416853,0.000284962
475,-9.1611,12.3506,-158.44,-2.15425,-1.55853,9.74211,-0.00058464,-0.00541885,-0.0039761
476,-9.16273,12.3508,-158.44,-2.16518,-1.5601,9.76399,0.00154589,-0.0011578,0.00774181
477,-9.16177,12.3502,-158.441,-2.14047,-1.62095,9.78859,0.00793748,-0.00328832,0.00561128
478,-9.1619,12.3504,-158.442,-2.18301,-1.53405,9.75535,-0.00058464,-0.0011578,-0.000780302
479,-9.16191,12.3506,-158.443,-2.16678,-1.55256,9.72419,-0.00271517,0.00310326,0.00561128
480,-9.1606,12.3516,-158.443,-2.18503,-1.55583,9.76789,0.00367642,0.002038,-0.0039761
481,-9.15938,12.3517,-158.442,-2.15211,-1.49172,9.78791,0.00367642,0.002038,0.00241549
482,-9.15746,12.3523,-158.442,-2.16697,-1.53848,9.80043,-0.00271517,-0.00541885,-0.00504136
483,-9.15704,12.3511,-158.442,-2.1795,-1.53791,9.77521,-0.00271517,0.00842958,0.00561128
484,-9.15573,12.3512,-158.442,-2.1613,-1.52933,9.75511,0.000480625,0.002038,-0.00291083
485,-9.15396,12.3509,-158.443,-2.1718,-1.50158,9.72283,-0.0016499,0.00310326,0.00135023
486,-9.15208,12.3516,-158.443,-2.19205,-1.52121,9.78275,-0.00591096,-0.00328832,-0.00184557
487,-9.15322,12.3519,-158.444,-2.1708,-1.59788,9.7402,-0.00697623,-0.0011578,-0.00504136
488,-9.15395,12.3516,-158.443,-2.14751,-1.61866,9.74701,-0.00058464,0.002038,0.00561128
489,-9.15538,12.3515,-158.444,-2.16033,-1.60235,9.82523,0.00261115,-0.00328832,-0.0039761
490,-9.15664,12.3513,-158.442,-2.18017,-1.64113,9.7418,0.00154589,0.0116254,-0.00184557
491,-9.15901,12.3525,-158.444,-2.22547,-1.656,9.75132,0.00154589,0.00523379,0.000284962
492,-9.16105,12.353,-158.443,-2.18016,-1.64291,9.73635,0.00261115,-0.0011578,-0.0039761
493,-9.16181,12.3563,-158.443,-2.23726,-1.54672,9.74867,0.00367642,-0.00328832,-0.00291083
494,-9.15994,12.3567,-158.443,-2.16506,-1.51328,9.82597,0.00687221,0.000972733,0.00667655
495,-9.1595,12.3569,-158.443,-2.18105,-1.49622,9.79186,0.00474168,-0.00328832,0.00241549
496,-9.15807,12.3563,-158.443,-2.15077,-1.57497,9.74194,0.00154589,-0.00648412,-0.0039761
497,-9.15816,12.3554,-158.443,-2.12183,-1.55972,9.76164,-0.0048457,-0.0011578,-0.000780302
498,-9.15694,12.3532,-158.444,-2.10047,-1.5555,9.85023,-0.00378043,0.00523379,0.00561128
499,-9.15575,12.3526,-158.444,-2.16361,-1.54973,9.8438,-0.00271517,-0.0011578,0.000284962
500,-9.15372,12.3532,-158.446,-2.13788,-1.5266,9.77478,0.000480625,0.000972733,0.00135023
501,-9.15397,12.3522,-158.446,-2.12932,-1.58498,9.77967,0.000480625,-0.00754938,0.000284962
502,-9.15315,12.3519,-158.446,-2.17556,-1.52859,9.70817,-0.00591096,-0.00328832,-0.0039761
503,-9.1539,12.3528,-158.446,-2.19992,-1.60443,9.78583,0.000480625,-0.0011578,-0.000780302
504,-9.15447,12.3528,-158.446,-2.156,-1.54044,9.76221,0.00261115,-0.00328832,0.00135023
505,-9.15615,12.3527,-158.446,-2.18166,-1.58679,9.76761,0.000480625,0.00416853,-0.0039761
506,-9.15676,12.3544,-158.446,-2.18339,-1.57765,9.76589,-0.00271517,-0.00328832,-0.0039761
507,-9.15614,12.3541,-158.446,-2.11784,-1.53777,9.70738,-0.00271517,0.00310326,-0.00291083
508,-9.1559,12.3533,-158.446,-2.14713,-1.54994,9.78559,-0.00591096,-0.00541885,-0.000780302
509,-9.15508,12.3528,-158.446,-2.15827,-1.60025,9.7636,-0.00378043,0.00629906,0.00135023
510,-9.15552,12.3531,-158.447,-2.1361,-1.54464,9.74562,0.00154589,-0.0011578,-0.000780302
511,-9.15619,12.3544,-158.448,-2.19984,-1.58099,9.81139,0.00367642,-0.0011578,0.00561128
